名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
林一壽,2021-12,大分三好ヴァイセアドラー,9,3,6,0,9,18,8,3,44.4,27.8,0,0,0,3,25,2,6,7,5,1,2,13,,0.89,0.33,9.0,40.0
林一壽,2022-02,大分三好ヴァイセアドラー,9,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2021-10,ジェイテクトSTINGS,7,6,4,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2021-11,ジェイテクトSTINGS,7,14,5,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
柳澤広平,2021-12,ジェイテクトSTINGS,7,3,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2022-01,ジェイテクトSTINGS,7,16,12,5,5,23,8,2,34.8,26.1,1,0,0,0,21,1,6,4,43,13,15,9,0.0,1.6,0.0,2.4,47.7
柳澤広平,2022-02,ジェイテクトSTINGS,7,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田将洋,2021-10,サントリーサンバーズ,8,15,10,5,25,180,91,16,50.6,41.7,44,26,3,5,100,11,27,35,103,25,39,107,59.1,3.64,0.2,13.0,43.2
柳田将洋,2021-11,サントリーサンバーズ,8,11,12,3,20,124,74,2,59.7,58.1,45,31,1,5,76,5,15,27,81,34,17,84,68.9,3.7,0.25,10.5,52.5
柳田将洋,2022-01,サントリーサンバーズ,8,22,7,7,28,150,76,5,50.7,47.3,53,32,3,4,109,20,26,30,126,45,26,100,60.4,2.71,0.14,19.3,46.0
柳田将洋,2022-02,サントリーサンバーズ,8,6,1,2,4,18,10,2,55.6,44.4,6,3,1,0,15,2,4,4,17,9,3,12,50.0,2.5,0.0,13.3,61.8
柳田将洋,2022-03,サントリーサンバーズ,8,0,3,0,3,17,7,1,41.2,35.3,7,3,0,0,10,1,3,2,27,7,8,8,42.9,2.33,0.0,7.5,40.7
柳町逸太,2021-10,FC東京,13,6,12,0,2,11,4,0,36.4,36.4,8,2,0,0,4,0,1,1,0,0,0,4,25.0,2.0,0.0,0.0,
柳町逸太,2021-11,FC東京,13,10,10,3,8,43,20,1,46.5,44.2,19,7,1,0,20,0,4,3,0,0,0,20,36.8,2.5,0.0,-1.2,
柳町逸太,2021-12,FC東京,13,4,4,1,2,9,2,2,22.2,0.0,4,0,2,0,3,0,1,2,0,0,0,2,0.0,1.0,0.0,8.3,
柳町逸太,2022-01,FC東京,13,7,19,2,16,101,41,5,40.6,35.6,31,14,3,2,42,1,6,10,0,0,0,44,45.2,2.56,0.12,4.8,
柳町逸太,2022-02,FC東京,13,6,2,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
柳町逸太,2022-03,FC東京,13,0,6,0,3,22,11,2,50.0,40.9,8,4,1,1,10,0,4,1,2,1,0,12,50.0,3.67,0.33,-7.5,50.0
栗山英之,2021-10,FC東京,8,7,18,0,17,52,29,5,55.8,46.2,0,0,0,5,37,0,4,6,6,3,2,34,,1.71,0.29,1.4,66.7
栗山英之,2021-11,FC東京,8,10,10,3,12,25,14,3,56.0,44.0,0,0,0,5,27,0,3,5,13,7,3,19,,1.17,0.42,1.9,65.4
栗山英之,2021-12,FC東京,8,4,4,1,8,24,11,2,45.8,37.5,0,0,0,0,14,0,1,6,0,0,0,11,,1.38,0.0,8.9,
栗山英之,2022-01,FC東京,8,7,19,2,22,55,29,6,52.7,41.8,0,0,0,15,59,2,5,11,10,4,5,46,,1.32,0.68,5.9,65.0
栗山英之,2022-02,FC東京,8,6,2,2,6,9,4,0,44.4,44.4,0,0,0,5,19,0,2,1,8,4,2,9,,0.67,0.83,-1.3,62.5
栗山英之,2022-03,FC東京,8,0,6,0,2,2,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
栗山雅史,2021-10,サントリーサンバーズ,19,15,10,5,4,26,9,2,34.6,26.9,10,4,0,0,13,0,2,4,0,0,0,9,40.0,2.25,0.0,3.8,
栗山雅史,2021-11,サントリーサンバーズ,19,11,12,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗山雅史,2021-12,サントリーサンバーズ,19,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗山雅史,2022-01,サントリーサンバーズ,19,13,5,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗山雅史,2022-02,サントリーサンバーズ,19,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗山雅史,2022-03,サントリーサンバーズ,19,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅本鈴太郎,2021-10,堺ブレイザーズ,18,6,2,2,5,10,6,1,60.0,50.0,0,0,0,1,12,0,3,6,0,0,0,7,,1.2,0.2,6.2,
梅本鈴太郎,2021-11,堺ブレイザーズ,18,10,5,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅本鈴太郎,2021-12,堺ブレイザーズ,18,4,4,1,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
梅本鈴太郎,2022-02,堺ブレイザーズ,18,9,2,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
森崎健史,2021-10,VC長野トライデンツ,16,3,18,0,20,49,29,5,59.2,49.0,0,0,0,4,78,3,19,17,7,3,3,36,,1.45,0.2,3.2,64.3
森崎健史,2021-11,VC長野トライデンツ,16,3,18,0,18,55,28,1,50.9,49.1,0,0,0,6,60,0,17,14,7,4,2,34,,1.56,0.33,-1.2,71.4
森崎健史,2021-12,VC長野トライデンツ,16,0,6,0,4,10,4,1,40.0,30.0,0,0,0,2,12,0,3,2,0,0,0,6,,1.0,0.5,-2.1,
森崎健史,2022-01,VC長野トライデンツ,16,10,23,1,21,44,23,2,52.3,47.7,0,0,0,3,64,1,19,9,8,3,1,27,,1.1,0.14,-2.3,43.8
森崎健史,2022-02,VC長野トライデンツ,16,2,18,0,4,7,4,0,57.1,57.1,0,0,0,2,14,1,4,3,3,1,1,7,,1.0,0.5,5.4,50.0
森崎健史,2022-03,VC長野トライデンツ,16,2,6,0,2,6,3,1,50.0,33.3,0,0,0,0,8,0,3,4,0,0,0,3,,1.5,0.0,3.1,
椿山竜介,2021-10,ウルフドッグス名古屋,14,16,7,5,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
椿山竜介,2021-11,ウルフドッグス名古屋,14,9,13,2,1,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
椿山竜介,2021-12,ウルフドッグス名古屋,14,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿山竜介,2022-01,ウルフドッグス名古屋,14,10,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿山竜介,2022-02,ウルフドッグス名古屋,14,15,7,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿芽久,2021-10,VC長野トライデンツ,13,3,18,0,12,3,1,0,33.3,33.3,0,0,0,0,27,2,7,2,0,0,0,3,,0.08,0.0,2.8,
椿芽久,2021-11,VC長野トライデンツ,13,3,18,0,12,4,1,1,25.0,0.0,0,0,0,0,23,0,3,2,0,0,0,1,,0.08,0.0,-1.1,
椿芽久,2021-12,VC長野トライデンツ,13,0,6,0,6,1,0,0,0.0,0.0,0,0,0,0,13,0,0,3,0,0,0,0,,0.0,0.0,5.8,
椿芽久,2022-01,VC長野トライデンツ,13,10,23,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿芽久,2022-02,VC長野トライデンツ,13,2,18,0,9,2,2,0,100.0,100.0,0,0,0,1,25,0,2,2,0,0,0,3,,0.22,0.11,0.0,
椿芽久,2022-03,VC長野トライデンツ,13,2,6,0,8,2,1,0,50.0,50.0,0,0,0,1,30,0,1,4,0,0,0,2,,0.12,0.12,2.5,
樋口裕希,2021-10,堺ブレイザーズ,2,16,7,5,20,141,74,9,52.5,46.1,28,20,3,14,85,6,12,28,114,57,17,94,71.4,3.7,0.7,11.8,57.5
樋口裕希,2021-11,堺ブレイザーズ,2,16,6,5,15,82,32,5,39.0,32.9,14,5,2,10,52,1,12,21,73,18,19,43,35.7,2.13,0.67,6.2,37.7
樋口裕希,2021-12,堺ブレイザーズ,2,4,4,1,6,59,32,2,54.2,50.8,6,4,0,7,16,1,3,8,45,14,14,40,66.7,5.33,1.17,14.1,46.7
樋口裕希,2022-01,堺ブレイザーズ,2,17,9,5,26,145,65,11,44.8,37.2,31,17,1,18,92,5,11,36,155,75,28,88,54.8,2.5,0.69,12.2,57.4
樋口裕希,2022-02,堺ブレイザーズ,2,14,9,4,21,152,69,11,45.4,38.2,22,13,3,12,61,3,16,10,136,69,29,84,59.1,3.29,0.57,2.5,61.4
樋口裕希,2022-03,堺ブレイザーズ,2,3,0,1,3,19,12,1,63.2,57.9,4,3,0,1,23,1,1,3,20,14,2,14,75.0,4.0,0.33,6.5,75.0
樫村大仁,2021-12,サントリーサンバーズ,17,6,3,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
樫村大仁,2022-01,サントリーサンバーズ,17,3,0,1,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
武智洸史,2021-10,JTサンダーズ広島,8,10,13,2,3,0,0,0,,,0,0,0,0,3,0,0,0,4,0,0,0,,0.0,0.0,0.0,0.0
武智洸史,2021-11,JTサンダーズ広島,8,4,7,1,5,1,1,0,100.0,100.0,1,1,0,0,2,0,1,0,5,2,1,1,100.0,0.2,0.0,-12.5,50.0
武智洸史,2021-12,JTサンダーズ広島,8,3,0,1,2,2,1,1,50.0,0.0,1,0,1,1,1,0,1,0,2,1,1,2,0.0,0.5,0.5,-25.0,75.0
武智洸史,2022-01,JTサンダーズ広島,8,6,15,0,2,0,0,0,,,0,0,0,0,2,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
武智洸史,2022-02,JTサンダーズ広島,8,10,11,2,4,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
武藤鉄也,2021-10,FC東京,18,7,18,0,23,55,35,0,63.6,63.6,0,0,0,4,62,3,20,17,3,0,0,42,,1.52,0.17,3.6,0.0
武藤鉄也,2021-11,FC東京,18,10,10,3,13,27,16,0,59.3,59.3,0,0,0,4,28,0,6,4,4,2,1,20,,1.23,0.31,-1.8,62.5
武藤鉄也,2021-12,FC東京,18,4,4,1,2,3,3,0,100.0,100.0,0,0,0,1,5,0,0,1,2,0,1,4,,1.5,0.5,5.0,25.0
武藤鉄也,2022-01,FC東京,18,6,16,2,17,31,16,2,51.6,45.2,0,0,0,2,36,1,9,9,2,2,0,19,,0.94,0.12,2.8,100.0
武藤鉄也,2022-02,FC東京,18,6,2,2,2,2,0,0,0.0,0.0,0,0,0,1,2,0,2,0,1,0,1,1,,0.0,0.5,-25.0,50.0
武藤鉄也,2022-03,FC東京,18,0,6,0,3,4,2,0,50.0,50.0,0,0,0,1,5,0,3,1,2,2,0,3,,0.67,0.33,-10.0,100.0
永尾敏明,2022-01,大分三好ヴァイセアドラー,20,8,16,2,16,1,0,0,0.0,0.0,0,0,0,0,23,0,2,4,1,0,0,0,,0.0,0.0,2.2,0.0
永尾敏明,2022-02,大分三好ヴァイセアドラー,20,2,15,0,13,0,0,0,,,0,0,0,0,15,0,3,2,0,0,0,0,,0.0,0.0,-1.7,
永尾敏明,2022-03,大分三好ヴァイセアドラー,20,0,3,0,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
永野健,2021-10,パナソニックパンサーズ,17,17,5,5,22,0,0,0,,,0,0,0,0,0,0,0,0,99,60,14,0,,0.0,0.0,,67.7
永野健,2021-11,パナソニックパンサーズ,17,12,12,3,21,0,0,0,,,0,0,0,0,0,0,0,0,64,34,12,0,,0.0,0.0,,62.5
永野健,2021-12,パナソニックパンサーズ,17,2,6,0,8,0,0,0,,,0,0,0,0,0,0,0,0,32,18,6,0,,0.0,0.0,,65.6
永野健,2022-01,パナソニックパンサーズ,17,17,7,5,24,0,0,0,,,0,0,0,0,0,0,0,0,111,61,17,0,,0.0,0.0,,62.6
永野健,2022-02,パナソニックパンサーズ,17,15,8,4,23,0,0,0,,,0,0,0,0,0,0,0,0,99,42,24,0,,0.0,0.0,,54.5
永野健,2022-03,パナソニックパンサーズ,17,7,3,2,10,0,0,0,,,0,0,0,0,0,0,0,0,49,18,15,0,,0.0,0.0,,52.0
永露元稀,2021-10,ウルフドッグス名古屋,21,16,7,5,14,0,0,0,,,0,0,0,2,41,1,5,12,2,0,1,3,,0.0,0.14,6.7,25.0
永露元稀,2021-11,ウルフドッグス名古屋,21,9,13,2,18,8,5,0,62.5,62.5,0,0,0,5,63,2,5,15,2,1,0,12,,0.28,0.28,7.1,50.0
永露元稀,2021-12,ウルフドッグス名古屋,21,6,3,2,6,1,1,0,100.0,100.0,0,0,0,2,25,1,2,7,2,0,0,4,,0.17,0.33,9.0,0.0
永露元稀,2022-01,ウルフドッグス名古屋,21,10,7,2,17,5,4,0,80.0,80.0,0,0,0,3,66,0,3,19,3,0,0,7,,0.24,0.18,6.1,0.0
永露元稀,2022-02,ウルフドッグス名古屋,21,15,7,5,22,6,5,1,83.3,66.7,0,0,0,7,79,1,7,21,4,0,0,13,,0.23,0.32,5.7,0.0
池田幸太,2021-10,VC長野トライデンツ,9,3,18,0,11,55,18,4,32.7,25.5,14,6,2,3,26,3,4,8,58,18,16,24,42.9,1.64,0.27,15.4,44.8
池田幸太,2021-11,VC長野トライデンツ,9,3,18,0,10,46,20,2,43.5,39.1,5,3,1,2,18,0,7,4,44,18,12,22,60.0,2.0,0.2,-4.2,54.5
池田幸太,2021-12,VC長野トライデンツ,9,0,6,0,6,49,18,5,36.7,26.5,5,2,1,1,20,0,7,6,46,22,11,19,40.0,3.0,0.17,-1.2,59.8
池田幸太,2022-01,VC長野トライデンツ,9,10,23,1,33,200,89,15,44.5,37.0,53,28,3,14,122,5,19,25,251,99,56,108,52.8,2.7,0.42,5.3,50.6
池田幸太,2022-02,VC長野トライデンツ,9,2,18,0,20,118,64,5,54.2,50.0,27,13,3,9,64,2,20,12,138,35,41,75,48.1,3.2,0.45,0.0,40.2
池田幸太,2022-03,VC長野トライデンツ,9,2,6,0,5,32,15,7,46.9,25.0,6,3,3,1,15,0,4,6,18,5,2,16,50.0,3.0,0.2,3.3,33.3
池田颯太,2021-10,VC長野トライデンツ,3,3,18,0,9,47,22,3,46.8,40.4,13,10,1,0,28,2,1,8,0,0,0,24,76.9,2.44,0.0,13.4,
池田颯太,2021-11,VC長野トライデンツ,3,3,18,0,16,98,36,7,36.7,29.6,54,17,4,0,54,3,7,26,0,0,0,39,31.5,2.25,0.0,14.4,
池田颯太,2021-12,VC長野トライデンツ,3,0,6,0,5,42,15,2,35.7,31.0,16,5,1,0,16,1,2,7,0,0,0,16,31.2,3.0,0.0,14.1,
池田颯太,2022-01,VC長野トライデンツ,3,10,23,1,17,6,1,2,16.7,-16.7,0,0,0,0,24,1,5,3,5,1,2,2,,0.06,0.0,2.1,40.0
池田颯太,2022-02,VC長野トライデンツ,3,2,18,0,3,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,0,,0.0,0.0,0.0,
池田颯太,2022-03,VC長野トライデンツ,3,2,6,0,4,2,0,0,0.0,0.0,0,0,0,0,6,0,1,1,4,2,0,0,,0.0,0.0,0.0,50.0
河東祐大,2021-10,VC長野トライデンツ,8,3,18,0,19,3,1,0,33.3,33.3,0,0,0,4,47,1,2,12,0,0,0,6,,0.05,0.21,7.4,
河東祐大,2021-11,VC長野トライデンツ,8,2,12,0,14,2,0,0,0.0,0.0,0,0,0,1,33,0,0,2,3,0,0,1,,0.0,0.07,1.5,0.0
波佐間泰平,2021-10,VC長野トライデンツ,15,3,18,0,11,4,3,0,75.0,75.0,0,0,0,2,18,1,3,4,0,0,0,6,,0.27,0.18,6.9,
波佐間泰平,2021-11,VC長野トライデンツ,15,3,18,0,12,7,4,0,57.1,57.1,0,0,0,1,20,1,5,8,0,0,0,6,,0.33,0.08,8.8,
波佐間泰平,2021-12,VC長野トライデンツ,15,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
波佐間泰平,2022-02,VC長野トライデンツ,15,2,18,0,13,0,0,0,,,0,0,0,0,15,0,3,2,0,0,0,0,,0.0,0.0,-1.7,
波佐間泰平,2022-03,VC長野トライデンツ,15,2,6,0,6,0,0,0,,,0,0,0,0,7,1,1,4,0,0,0,1,,0.0,0.0,25.0,
深津旭弘,2021-10,堺ブレイザーズ,17,16,7,5,23,5,2,0,40.0,40.0,0,0,0,5,87,3,2,24,0,0,0,10,,0.09,0.22,9.8,
深津旭弘,2021-11,堺ブレイザーズ,17,16,6,5,22,7,3,1,42.9,28.6,0,0,0,7,86,3,2,32,3,0,0,13,,0.14,0.32,12.2,0.0
深津旭弘,2021-12,堺ブレイザーズ,17,4,4,1,8,2,1,0,50.0,50.0,0,0,0,1,23,1,4,6,3,0,0,3,,0.12,0.12,6.5,0.0
深津旭弘,2022-01,堺ブレイザーズ,17,17,9,5,26,3,0,0,0.0,0.0,0,0,0,6,99,3,6,36,1,0,0,9,,0.0,0.23,10.6,0.0
深津旭弘,2022-02,堺ブレイザーズ,17,14,9,4,22,3,0,0,0.0,0.0,0,0,0,3,78,1,5,19,1,0,0,4,,0.0,0.14,5.8,0.0
深津旭弘,2022-03,堺ブレイザーズ,17,3,0,1,3,0,0,0,,,0,0,0,1,10,0,3,1,0,0,0,1,,0.0,0.33,-5.0,
深津英臣,2021-10,パナソニックパンサーズ,2,17,5,5,22,9,4,1,44.4,33.3,1,0,1,4,94,2,6,24,0,0,0,10,0.0,0.18,0.18,6.9,
深津英臣,2021-11,パナソニックパンサーズ,2,12,12,3,22,8,5,0,62.5,62.5,0,0,0,2,71,4,3,18,1,0,0,11,,0.23,0.09,10.9,0.0
深津英臣,2021-12,パナソニックパンサーズ,2,2,6,0,7,3,3,0,100.0,100.0,0,0,0,0,22,1,3,1,0,0,0,4,,0.43,0.0,2.3,
深津英臣,2022-01,パナソニックパンサーズ,2,17,7,5,22,5,2,0,40.0,40.0,0,0,0,3,81,3,5,29,1,0,0,8,,0.09,0.14,11.1,0.0
深津英臣,2022-02,パナソニックパンサーズ,2,15,8,4,23,7,3,0,42.9,42.9,0,0,0,8,102,5,9,27,2,0,0,16,,0.13,0.35,9.3,0.0
深津英臣,2022-03,パナソニックパンサーズ,2,7,3,2,10,3,2,1,66.7,33.3,0,0,0,7,42,0,3,18,1,0,0,9,,0.2,0.7,8.9,0.0
清水邦広,2021-10,パナソニックパンサーズ,1,17,5,5,3,3,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,,0.0,0.33,-25.0,
清水邦広,2021-11,パナソニックパンサーズ,1,12,12,3,6,47,15,1,31.9,29.8,18,6,0,1,13,1,1,4,3,1,1,17,33.3,2.5,0.17,13.5,50.0
清水邦広,2021-12,パナソニックパンサーズ,1,2,6,0,5,35,16,2,45.7,40.0,11,4,0,1,13,0,3,3,0,0,0,17,36.4,3.2,0.2,0.0,
清水邦広,2022-01,パナソニックパンサーズ,1,17,7,5,11,88,54,1,61.4,60.2,34,23,0,7,43,5,4,9,3,2,1,66,67.6,4.91,0.64,14.5,83.3
清水邦広,2022-02,パナソニックパンサーズ,1,3,6,0,4,35,15,2,42.9,37.1,10,6,1,0,12,0,1,4,2,1,0,15,60.0,3.75,0.0,6.2,50.0
清水邦広,2022-03,パナソニックパンサーズ,1,7,3,2,9,77,36,2,46.8,44.2,31,15,1,3,43,4,10,13,2,0,1,43,48.4,4.0,0.33,11.0,25.0
渡辺奏吾,2021-10,パナソニックパンサーズ,5,17,5,5,2,8,2,1,25.0,12.5,0,0,0,1,4,0,1,2,9,1,2,3,,1.0,0.5,6.2,22.2
渡辺奏吾,2021-11,パナソニックパンサーズ,5,12,12,3,7,19,9,0,47.4,47.4,1,0,0,1,19,1,6,4,53,18,21,11,0.0,1.29,0.14,2.6,53.8
渡辺奏吾,2021-12,パナソニックパンサーズ,5,2,6,0,7,0,0,0,,,0,0,0,0,13,0,0,2,0,0,0,0,,0.0,0.0,3.8,
渡辺奏吾,2022-01,パナソニックパンサーズ,5,17,7,5,17,0,0,0,,,0,0,0,0,26,2,3,9,0,0,0,2,,0.0,0.0,13.5,
渡辺奏吾,2022-02,パナソニックパンサーズ,5,15,8,4,21,0,0,0,,,0,0,0,0,29,1,3,11,0,0,0,1,,0.0,0.0,10.3,
渡辺奏吾,2022-03,パナソニックパンサーズ,5,7,3,2,10,0,0,0,,,0,0,0,0,15,0,1,7,0,0,0,0,,0.0,0.0,10.0,
濱本豊,2021-10,大分三好ヴァイセアドラー,16,2,6,0,3,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
濱本豊,2021-11,大分三好ヴァイセアドラー,16,0,12,0,8,1,0,0,0.0,0.0,1,0,0,0,11,1,3,3,0,0,0,1,0.0,0.0,0.0,9.1,
濱本豊,2021-12,大分三好ヴァイセアドラー,16,3,6,0,6,0,0,0,,,0,0,0,0,9,1,3,1,0,0,0,1,,0.0,0.0,5.6,
熊倉允,2021-10,JTサンダーズ広島,14,10,13,2,10,6,0,1,0.0,-16.7,0,0,0,0,12,0,5,1,3,2,1,0,,0.0,0.0,-8.3,83.3
熊倉允,2021-11,JTサンダーズ広島,14,7,6,2,7,2,1,1,50.0,0.0,0,0,0,0,5,0,1,0,0,0,0,1,,0.14,0.0,-5.0,
熊倉允,2021-12,JTサンダーズ広島,14,6,0,2,2,2,2,0,100.0,100.0,1,1,0,0,3,0,0,2,0,0,0,2,100.0,1.0,0.0,16.7,
熊倉允,2022-01,JTサンダーズ広島,14,9,17,1,10,12,5,0,41.7,41.7,5,2,0,1,15,0,5,4,0,0,0,6,40.0,0.5,0.1,-1.7,
熊倉允,2022-02,JTサンダーズ広島,14,6,2,2,6,0,0,0,,,0,0,0,0,9,0,2,1,0,0,0,0,,0.0,0.0,-2.8,
熊倉允,2022-03,JTサンダーズ広島,14,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
牧山祐介,2021-10,パナソニックパンサーズ,18,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
牧山祐介,2022-01,パナソニックパンサーズ,18,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
玉宅健太郎,2021-10,FC東京,2,7,18,0,14,0,0,0,,,0,0,0,1,15,1,4,3,0,0,0,2,,0.0,0.07,5.0,
玉宅健太郎,2021-11,FC東京,2,10,10,3,8,1,0,0,0.0,0.0,0,0,0,0,15,0,2,1,1,0,0,0,,0.0,0.0,-1.7,0.0
玉宅健太郎,2021-12,FC東京,2,4,4,1,8,0,0,0,,,0,0,0,5,28,1,2,11,0,0,0,6,,0.0,0.62,11.6,
玉宅健太郎,2022-01,FC東京,2,7,19,2,12,0,0,0,,,0,0,0,1,16,0,3,1,1,0,0,1,,0.0,0.08,-3.1,0.0
玉宅健太郎,2022-02,FC東京,2,6,2,2,3,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,0,,0.0,0.0,8.3,
玉宅健太郎,2022-03,FC東京,2,0,3,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
白岩直也,2021-10,ウルフドッグス名古屋,7,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白岩直也,2021-11,ウルフドッグス名古屋,7,7,7,2,5,1,0,0,0.0,0.0,0,0,0,0,4,0,1,0,10,3,1,0,,0.0,0.0,-6.2,35.0
白岩直也,2022-01,ウルフドッグス名古屋,7,5,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白岩直也,2022-02,ウルフドッグス名古屋,7,12,4,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白澤健児,2021-11,パナソニックパンサーズ,6,9,6,3,2,4,4,0,100.0,100.0,0,0,0,0,6,1,1,1,0,0,0,5,,2.0,0.0,16.7,
白澤健児,2021-12,パナソニックパンサーズ,6,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白澤健児,2022-01,パナソニックパンサーズ,6,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白澤健児,2022-02,パナソニックパンサーズ,6,9,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白澤健児,2022-03,パナソニックパンサーズ,6,7,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
真子康佑,2022-01,東レアローズ,8,16,12,5,15,7,4,0,57.1,57.1,0,0,0,3,51,3,4,10,0,0,0,10,,0.27,0.2,8.8,
真子康佑,2022-02,東レアローズ,8,10,9,3,14,2,1,0,50.0,50.0,0,0,0,0,46,1,2,3,3,1,1,2,,0.07,0.0,2.7,50.0
真子康佑,2022-03,東レアローズ,8,6,4,2,10,2,2,0,100.0,100.0,0,0,0,4,36,0,1,11,1,0,0,6,,0.2,0.4,6.9,0.0
矢貫龍馬,2021-10,VC長野トライデンツ,14,3,18,0,5,12,4,0,33.3,33.3,0,0,0,1,12,0,1,1,0,0,0,5,,0.8,0.2,0.0,
矢貫龍馬,2021-11,VC長野トライデンツ,14,3,18,0,1,3,3,0,100.0,100.0,0,0,0,0,3,0,0,0,1,1,0,3,,3.0,0.0,0.0,100.0
矢貫龍馬,2021-12,VC長野トライデンツ,14,0,6,0,3,6,2,0,33.3,33.3,0,0,0,2,8,0,0,2,5,1,2,4,,0.67,0.67,6.2,40.0
矢貫龍馬,2022-01,VC長野トライデンツ,14,10,23,1,21,40,16,2,40.0,35.0,0,0,0,8,65,1,7,11,15,11,1,25,,0.76,0.38,3.1,76.7
矢貫龍馬,2022-02,VC長野トライデンツ,14,2,18,0,16,27,10,1,37.0,33.3,0,0,0,6,30,0,5,7,8,4,2,16,,0.62,0.38,1.7,62.5
矢貫龍馬,2022-03,VC長野トライデンツ,14,2,6,0,7,11,6,0,54.5,54.5,0,0,0,0,14,0,1,1,2,1,0,6,,0.86,0.0,0.0,50.0
神谷雄飛,2021-10,ウルフドッグス名古屋,8,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
神谷雄飛,2021-11,ウルフドッグス名古屋,8,8,7,2,2,3,1,1,33.3,0.0,0,0,0,1,4,0,1,2,0,0,0,2,,0.5,0.5,6.2,
神谷雄飛,2022-01,ウルフドッグス名古屋,8,5,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
神谷雄飛,2022-02,ウルフドッグス名古屋,8,3,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
